"Egret, Cattle",,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,ProximityLikelihood,SolarDayProximityLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
27/11/2017,211,149,0,0.545240439,-0.838279705,0,0,24.4,6,"Egret, Cattle",41,56.5371347,56.52081775,62,17,79,21,1,20,14,34,5,6,2,11,3,14,1,1,5,15,0,15,0,0,8,7,0,7,0,0,10,9,0,9,0,0
28/11/2017,212,150,1,0.530730048,-0.847540923,0,0,24.7,3,"Egret, Cattle",15.5,56.73620904,56.66273126,37,5,47,13,1,5,5,10,3,5,2,6,0,11,0,0,5,10,0,10,0,0,8,4,0,4,0,0,10,12,0,12,0,0
29/11/2017,213,151,0,0.516062391,-0.856550996,29.4,29.4,24.05,1,"Egret, Cattle",17,56.9087418,56.78800903,36,1,37,14,1,14,1,15,1,4,2,4,0,4,0,3,5,13,0,13,0,0,8,0,0,0,0,0,10,5,0,5,0,0
30/11/2017,214,152,0,0.501241813,-0.865307254,60.4,31,23.8,2,"Egret, Cattle",25,57.05813009,56.89872933,63,8,71,23,1,7,8,15,2,5,2,20,0,20,0,2,5,21,0,21,0,0,8,0,0,0,0,0,10,15,0,15,0,1
01/12/2017,215,153,0,0.486272707,-0.873807104,60.4,0,24.9,0,"Egret, Cattle",2,57.1873724,56.9967011,12,0,12,0,1,2,0,2,0,2,2,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,10,0,10,0,1
02/12/2017,216,154,0,0.471159508,-0.882048025,60.4,0,25.85,0,"Egret, Cattle",9,57.29910588,57.08349815,28,0,28,11,1,7,0,7,0,0,2,4,0,4,0,0,5,11,0,11,0,0,8,4,0,4,0,0,10,2,0,2,0,0
03/12/2017,217,155,0,0.455906694,-0.890027576,60.8,0.4,23,1,"Egret, Cattle",16.5,57.39564275,57.16048947,50,5,60,19,1,4,5,9,1,4,2,10,0,15,0,0,5,18,0,18,0,0,8,3,0,3,0,0,10,15,0,15,0,0
04/12/2017,218,156,1,0.440518784,-0.897743394,32.6,1.2,24.4,7,"Egret, Cattle",47.5,57.479005,57.2288659,29,27,56,10,1,20,27,47,7,7,2,1,0,1,0,3,5,3,0,3,0,0,8,2,0,2,0,0,10,3,0,3,0,0
05/12/2017,219,157,0,0.42500034,-0.90519319,25,23.4,24.4,5,"Egret, Cattle",52,57.5509568,57.28966354,29,30,63,14,1,20,30,50,5,14,2,0,0,4,0,0,5,9,0,9,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/12/2017,220,158,0,0.409355959,-0.912374758,25,0,24.8,1,"Egret, Cattle",19,57.61303445,57.34378412,16,6,22,4,1,13,6,19,1,3,2,0,0,0,0,0,5,3,0,3,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/12/2017,221,159,0,0.393590277,-0.91928597,25,0,25.25,6,"Egret, Cattle",29,57.66657353,57.39201282,28,25,53,21,1,10,11,21,3,3,2,2,14,16,3,4,5,15,0,15,0,0,8,1,0,1,0,0,10,0,0,0,0,0
08/12/2017,222,160,0,0.377707965,-0.925924777,24.6,0,26.4,0,"Egret, Cattle",30,57.71273346,57.43503365,45,0,52,2,1,20,0,20,0,1,2,13,0,20,0,0,5,2,0,2,0,1,8,0,0,0,0,0,10,10,0,10,0,0
09/12/2017,223,161,0,0.361713731,-0.932289213,33.2,9.8,25.2,3,"Egret, Cattle",12.5,57.75251952,57.47344283,15,4,24,6,1,4,4,8,3,5,2,4,0,9,0,1,5,3,0,3,0,0,8,0,0,0,0,0,10,4,0,4,0,0
10/12/2017,224,162,0,0.345612313,-0.938377392,12.6,2.8,23.85,2,"Egret, Cattle",21.5,57.78680234,57.5077604,24,7,34,5,1,10,7,17,2,4,2,6,0,9,0,1,5,3,0,3,0,0,8,0,0,0,0,0,10,5,0,5,0,0
11/12/2017,225,163,0,0.329408482,-0.944187509,12.6,0,24.1,0,"Egret, Cattle",15,57.81633525,57.53844016,17,0,17,2,1,15,0,15,0,4,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/12/2017,226,164,0,0.313107041,-0.949717843,12.6,0,23.9,3,"Egret, Cattle",22,57.84176954,57.56587839,10,12,22,3,1,10,12,22,3,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/12/2017,227,165,0,0.296712819,-0.954966755,12.6,0,24.1,0,"Egret, Cattle",4,57.8636678,57.59042123,30,0,34,8,1,0,0,0,0,2,2,4,0,8,0,1,5,8,0,8,0,0,8,3,0,3,0,0,10,15,0,15,0,0
14/12/2017,228,166,0,0.280230675,-0.95993269,2.8,0,23.85,0,"Egret, Cattle",4,57.8825157,57.61237121,25,0,25,4,1,3,0,3,0,0,2,2,0,2,0,1,5,4,0,4,0,1,8,13,0,13,0,0,10,3,0,3,0,0
15/12/2017,229,167,0,0.263665493,-0.964614176,0,0,25.4,0,"Egret, Cattle",10,57.8987322,57.63199272,26,0,26,2,1,6,0,6,0,0,2,8,0,8,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,10,0,10,0,0
16/12/2017,230,168,0,0.24702218,-0.969009826,0,0,26.5,6,"Egret, Cattle",24,57.91267848,57.64951685,17,18,35,11,1,7,14,21,5,6,2,2,4,6,1,2,5,5,0,5,0,0,8,2,0,2,0,0,10,1,0,1,0,0
17/12/2017,231,169,0,0.23030567,-0.973118337,0,0,25.05,9,"Egret, Cattle",25,57.92466566,57.6651455,34,12,51,12,1,7,8,15,6,8,2,12,3,20,2,3,5,3,1,4,1,2,8,2,0,2,0,0,10,10,0,10,0,0
18/12/2017,232,170,0,0.213520915,-0.976938493,0,0,24.55,1,"Egret, Cattle",17,57.93496154,57.67905495,35,3,41,1,1,0,3,3,1,4,2,25,0,28,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,10,0,10,0,0
19/12/2017,233,171,1,0.19667289,-0.98046916,0,0,25.75,6,"Egret, Cattle",43,57.94379644,57.69139889,24,26,50,8,1,21,17,38,4,8,2,1,9,10,2,4,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/12/2017,234,172,0,0.179766586,-0.983709294,0,0,26.85,0,"Egret, Cattle",7.5,57.95136818,57.70231109,35,0,35,15,1,5,0,5,0,0,2,5,0,5,0,1,5,15,0,15,0,0,8,6,0,6,0,0,10,4,0,4,0,0
21/12/2017,235,173,0,0.162807013,-0.986657933,0,0,27.75,0,"Egret, Cattle",11.5,57.95784646,57.71190762,32,0,32,6,1,11,0,11,0,2,2,1,0,1,0,1,5,6,0,6,0,0,8,0,0,0,0,1,10,14,0,14,0,0
22/12/2017,236,174,0,0.145799197,-0.989314204,0,0,22.5,0,"Egret, Cattle",1,57.9633766,57.72028879,15,0,15,8,1,1,0,1,0,6,2,0,0,0,0,2,5,8,0,8,0,0,8,0,0,0,0,0,10,6,0,6,0,0
23/12/2017,237,175,0,0.128748177,-0.99167732,1.6,1.6,27,0,"Egret, Cattle",6,57.96808271,57.72754082,35,0,35,11,1,6,0,6,0,3,2,0,0,0,0,0,5,11,0,11,0,1,8,9,0,9,0,0,10,9,0,9,0,0
24/12/2017,238,176,0,0.111659007,-0.99374658,1.6,0,26.95,2,"Egret, Cattle",35,57.97207048,57.73373723,24,14,42,2,1,16,14,30,2,8,2,6,0,10,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,2,0,2,0,0
25/12/2017,239,177,0,0.09453675,-0.995521372,1.6,0,29.35,4,"Egret, Cattle",20,57.97542951,57.73893998,11,12,23,5,1,7,11,18,3,9,2,3,1,4,1,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/12/2017,240,178,0,0.077386479,-0.99700117,29.8,28.2,24.35,9,"Egret, Cattle",44,57.97823531,57.74320052,43,24,69,19,1,19,24,43,9,14,2,0,0,2,0,1,5,10,0,10,0,0,8,0,0,0,0,0,10,14,0,14,0,0
27/12/2017,241,179,0,0.060213277,-0.998185534,32.4,2.6,25.15,3,"Egret, Cattle",11,57.98055094,57.74656055,9,7,16,3,1,4,7,11,3,6,2,0,0,0,0,2,5,0,0,0,0,0,8,2,0,2,0,1,10,3,0,3,0,1
28/12/2017,242,180,0,0.043022233,-0.999074115,34.6,3.8,25,0,"Egret, Cattle",3,57.98242851,57.74905267,14,0,14,1,1,3,0,3,0,1,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,10,0,10,0,0
29/12/2017,243,181,0,0.02581844,-0.999666649,34.6,0,26.3,0,"Egret, Cattle",9,57.98391025,57.75070093,17,0,17,7,1,8,0,8,0,4,2,2,0,2,0,0,5,7,0,7,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/12/2017,244,182,0,0.008606997,-0.999962959,34.6,0,27.75,0,"Egret, Cattle",5,57.98502949,57.75152113,9,0,11,3,1,3,0,3,0,2,2,2,0,4,0,0,5,3,0,3,0,0,8,1,0,1,0,0,10,0,0,0,0,0
31/12/2017,245,183,0,-0.008606997,-0.999962959,6.4,0,29.15,0,"Egret, Cattle",5.5,57.98581143,57.75152113,20,0,23,9,1,3,0,3,0,1,2,2,0,5,0,1,5,9,0,9,0,0,8,0,0,0,0,0,10,6,0,6,0,0
01/01/2018,246,184,0,-0.02581844,-0.999666649,4.2,0.4,30.1,2,"Egret, Cattle",26.5,57.98627367,57.75070093,34,7,41,9,1,19,7,26,2,3,2,1,0,1,0,1,5,7,0,7,0,1,8,0,0,0,0,0,10,7,0,7,0,0
02/01/2018,247,185,0,-0.043022233,-0.999074115,0.4,0,28.45,3,"Egret, Cattle",13,57.9864266,57.74905267,14,14,28,9,1,7,2,9,1,3,2,0,8,8,1,3,5,3,4,7,1,1,8,0,0,0,0,0,10,4,0,4,0,0
03/01/2018,248,186,0,-0.060213277,-0.998185534,3.4,3,27.1,0,"Egret, Cattle",5,57.98627367,57.74656055,35,0,35,15,1,0,0,0,0,6,2,10,0,10,0,1,5,15,0,15,0,0,8,0,0,0,0,0,10,10,0,10,0,1
04/01/2018,249,187,0,-0.077386479,-0.99700117,3.4,0,27.2,1,"Egret, Cattle",11,57.98581143,57.74320052,25,2,27,7,1,8,2,10,1,1,2,2,0,2,0,1,5,6,0,6,0,1,8,0,0,0,0,0,10,9,0,9,0,0
05/01/2018,250,188,0,-0.09453675,-0.995521372,3.4,0,27.85,2,"Egret, Cattle",3,57.98502949,57.73893998,29,3,32,15,1,0,3,3,2,4,2,0,0,0,0,0,5,13,0,13,0,0,8,0,0,0,0,0,10,16,0,16,0,0
06/01/2018,251,189,0,-0.111659007,-0.99374658,3,0,28.45,4,"Egret, Cattle",16,57.98391025,57.73373723,23,9,32,19,1,6,9,15,4,4,2,2,0,2,0,0,5,15,0,15,0,0,8,0,0,0,0,1,10,0,0,0,0,2
07/01/2018,252,190,0,-0.128748177,-0.99167732,3,0,28.65,1,"Egret, Cattle",15,57.98242851,57.72754082,18,8,26,7,1,5,8,13,1,1,2,4,0,4,0,0,5,6,0,6,0,0,8,3,0,3,0,0,10,0,0,0,0,0
08/01/2018,253,191,0,-0.145799197,-0.989314204,0,0,29.2,6,"Egret, Cattle",21,57.98055094,57.72028879,38,10,48,23,1,5,10,15,6,7,2,12,0,12,0,1,5,17,0,17,0,0,8,0,0,0,0,0,10,4,0,4,0,0
09/01/2018,254,192,0,-0.162807013,-0.986657933,0,0,29.75,3,"Egret, Cattle",2,57.97823531,57.71190762,30,7,37,28,1,1,1,2,1,4,2,0,0,0,0,0,5,21,6,27,2,2,8,0,0,0,0,0,10,8,0,8,0,0
10/01/2018,255,193,0,-0.179766586,-0.983709294,0,0,30.05,6,"Egret, Cattle",80.5,57.97542951,57.70231109,68,53,121,30,1,24,53,77,6,6,2,7,0,7,0,0,5,24,0,24,0,0,8,1,0,1,0,0,10,12,0,12,0,0
11/01/2018,256,194,0,-0.19667289,-0.98046916,0,0,29.5,1,"Egret, Cattle",31,57.97207048,57.69139889,49,3,52,5,1,23,3,26,1,1,2,10,0,10,0,0,5,4,0,4,0,1,8,4,0,4,0,0,10,8,0,8,0,0
12/01/2018,257,195,0,-0.213520915,-0.976938493,0,0,29.95,2,"Egret, Cattle",13.5,57.96808271,57.67905495,53,5,61,40,1,7,5,12,2,3,2,0,0,3,0,0,5,38,0,38,0,1,8,0,0,0,0,0,10,8,0,8,0,0
13/01/2018,258,196,0,-0.23030567,-0.973118337,0,0,31.8,0,"Egret, Cattle",19,57.9633766,57.6651455,30,0,34,2,1,14,0,14,0,2,2,6,0,10,0,1,5,2,0,2,0,1,8,0,0,0,0,0,10,8,0,8,0,0
14/01/2018,259,197,0,-0.24702218,-0.969009826,5.2,5.2,35.05,2,"Egret, Cattle",25,57.95784646,57.64951685,32,13,45,12,1,9,13,22,2,7,2,6,0,6,0,0,5,10,0,10,0,0,8,0,0,0,0,0,10,7,0,7,0,0
